num_hidden_unit, activation_fn, learning_rate, lr_smoother, batch_size, label_index, loss, accuracy, mean_f1, positive_f1
1200, relu, 0.001, 1.0e-6, 30, 3, 3991.6692684249924, 0.6073194856577646, 0.5938670295922652, 0.5199516324062878
1200, relu, 0.001, 1.0e-6, 30, 3, 3818.7912659727212, 0.6251236399604352, 0.6082200688942263, 0.5268414481897629
1200, relu, 0.001, 1.0e-6, 30, 3, 3654.2936455391045, 0.6300692383778437, 0.611150647064147, 0.5253807106598984
1200, relu, 0.001, 1.0e-6, 30, 3, 3492.394515211965, 0.636003956478734, 0.6140741048089291, 0.522077922077922
1200, relu, 0.001, 1.0e-6, 30, 3, 3333.1295318337047, 0.6409495548961425, 0.6171641020344933, 0.5217391304347826
1200, relu, 0.001, 1.0e-6, 30, 3, 3176.7915769415004, 0.6498516320474778, 0.6240198509080823, 0.5254691689008043
1200, relu, 0.001, 1.0e-6, 30, 3, 3023.91336577608, 0.6547972304648862, 0.6269983984269698, 0.5251700680272109
1200, relu, 0.001, 1.0e-6, 30, 3, 2875.3710326030846, 0.6607319485657764, 0.6298549298345425, 0.5229485396383866
1200, relu, 0.001, 1.0e-6, 30, 3, 2732.0793736613537, 0.6636993076162215, 0.630511054355958, 0.519774011299435
1200, relu, 0.001, 1.0e-6, 30, 3, 2594.1645400335738, 0.66864490603363, 0.6347452755816348, 0.5234708392603129
1200, relu, 0.001, 1.0e-6, 30, 3, 2461.9058777725772, 0.675568743818002, 0.6396975096701292, 0.5260115606936416
1200, relu, 0.001, 1.0e-6, 30, 3, 2335.288160644734, 0.6745796241345203, 0.6368173653838805, 0.5197080291970804
1200, relu, 0.001, 1.0e-6, 30, 3, 2214.4913326917376, 0.6735905044510386, 0.6327893175074184, 0.5103857566765578
1200, relu, 0.001, 1.0e-6, 30, 3, 2099.7313241588977, 0.6775469831849654, 0.6356039766847398, 0.5119760479041915
1200, relu, 0.001, 1.0e-6, 30, 3, 1991.0976441752086, 0.6735905044510386, 0.6294317575972987, 0.5015105740181268
1200, relu, 0.001, 1.0e-6, 30, 3, 1888.128008009737, 0.6775469831849654, 0.6316124792102581, 0.5015290519877676
1200, relu, 0.001, 1.0e-6, 30, 3, 1790.861241812408, 0.6745796241345203, 0.6261132499648728, 0.4914992272024729
1200, relu, 0.001, 1.0e-6, 30, 3, 1699.0514383421023, 0.6775469831849654, 0.62736749276411, 0.490625
1200, relu, 0.001, 1.0e-6, 30, 3, 1612.514515100273, 0.6785361028684471, 0.6275694393280778, 0.48979591836734687
1200, relu, 0.001, 1.0e-6, 30, 2, 2511.5792628690137, 0.7289812067260139, 0.5967068483577918, 0.3657407407407408
1200, relu, 0.001, 1.0e-6, 30, 2, 2335.0238170902157, 0.7240356083086054, 0.5914086435043348, 0.3586206896551724
1200, relu, 0.001, 1.0e-6, 30, 2, 2202.3148936172042, 0.7260138476755688, 0.5943376138017948, 0.3632183908045977
1200, relu, 0.001, 1.0e-6, 30, 2, 2079.4714455431345, 0.7289812067260139, 0.5967068483577918, 0.3657407407407408
1200, relu, 0.001, 1.0e-6, 30, 2, 1963.4825377698626, 0.734915924826904, 0.6014861096402979, 0.37089201877934275
1200, relu, 0.001, 1.0e-6, 30, 2, 1851.9776796834135, 0.734915924826904, 0.5929951690821256, 0.35265700483091783
1200, relu, 0.001, 1.0e-6, 30, 2, 1745.1478251859658, 0.7418397626112759, 0.5925256764832599, 0.3458646616541354
1200, relu, 0.001, 1.0e-6, 30, 2, 1643.7226730194304, 0.7457962413452027, 0.5909762812934386, 0.33933161953727514
1200, relu, 0.001, 1.0e-6, 30, 2, 1547.6609212030687, 0.7457962413452027, 0.5893653841594955, 0.3359173126614987
1200, relu, 0.001, 1.0e-6, 30, 2, 1456.6903890084052, 0.7606330365974283, 0.6013978494623655, 0.34946236559139787
1200, relu, 0.001, 1.0e-6, 30, 2, 1371.3233933575839, 0.7645895153313551, 0.6013037023290341, 0.3461538461538461
1200, relu, 0.001, 1.0e-6, 30, 2, 1290.7770714902128, 0.7695351137487636, 0.6054333461191221, 0.35097493036211697
1200, relu, 0.001, 1.0e-6, 30, 2, 1215.1816555389219, 0.7764589515331355, 0.6113126020685901, 0.35795454545454547
1200, relu, 0.001, 1.0e-6, 30, 2, 1144.2188601367934, 0.7823936696340257, 0.614678326911883, 0.3604651162790698
1200, relu, 0.001, 1.0e-6, 30, 2, 1077.7726027593296, 0.7883283877349159, 0.6180837993560414, 0.3630952380952381
1200, relu, 0.001, 1.0e-6, 30, 2, 1015.6413908940466, 0.7942631058358062, 0.6215336769660494, 0.36585365853658536
1200, relu, 0.001, 1.0e-6, 30, 2, 957.5502650261723, 0.798219584569733, 0.6251145138070933, 0.37037037037037035
1200, relu, 0.001, 1.0e-6, 30, 2, 903.3011939445188, 0.8011869436201781, 0.6240210181596159, 0.3659305993690852
1200, relu, 0.001, 1.0e-6, 30, 2, 852.484168190575, 0.8051434223541049, 0.6257110694747999, 0.3665594855305466
1200, relu, 0.001, 1.0e-6, 30, 2, 805.2047051581405, 0.8061325420375866, 0.6205885056062741, 0.3552631578947369
1200, relu, 0.001, 1.0e-6, 30, 1, 7719.092149534918, 0.5905044510385756, 0.5787330407826401, 0.508313539192399
1200, relu, 0.001, 1.0e-6, 30, 1, 7309.300292276241, 0.5964391691394659, 0.5899689063133704, 0.5384615384615385
1200, relu, 0.001, 1.0e-6, 30, 1, 7020.079725157244, 0.6023738872403561, 0.5978695363085155, 0.5553097345132743
1200, relu, 0.001, 1.0e-6, 30, 1, 6741.102905905193, 0.6033630069238378, 0.5999042717498038, 0.5627044711014176
1200, relu, 0.001, 1.0e-6, 30, 1, 6468.752489957832, 0.599406528189911, 0.5967537820182647, 0.5640473627556513
1200, relu, 0.001, 1.0e-6, 30, 1, 6202.636206616516, 0.592482690405539, 0.5907912006727603, 0.5644820295983086
1200, relu, 0.001, 1.0e-6, 30, 1, 5941.430433876759, 0.5944609297725024, 0.5935060604871926, 0.5738045738045737
1200, relu, 0.001, 1.0e-6, 30, 1, 5686.735168105411, 0.5964391691394659, 0.5956380575945794, 0.5776397515527951
1200, relu, 0.001, 1.0e-6, 30, 1, 5438.439359893875, 0.5964391691394659, 0.5956380575945794, 0.5776397515527951
1200, relu, 0.001, 1.0e-6, 30, 1, 5196.787191833217, 0.5974282888229476, 0.5967971261737877, 0.5808444902162719
1200, relu, 0.001, 1.0e-6, 30, 1, 4962.7252615946645, 0.5944609297725024, 0.5938565549676661, 0.5781893004115226
1200, relu, 0.001, 1.0e-6, 30, 1, 4736.354541361121, 0.5914935707220573, 0.591083902900508, 0.5781409601634321
1200, relu, 0.001, 1.0e-6, 30, 1, 4518.273624527294, 0.5875370919881305, 0.5872204766888892, 0.5757884028484233
1200, relu, 0.001, 1.0e-6, 30, 1, 4308.598559165614, 0.5875370919881305, 0.5873416878989308, 0.5783619817997977
1200, relu, 0.001, 1.0e-6, 30, 1, 4107.740470409703, 0.5885262116716122, 0.5883486023020907, 0.5797979797979799
1200, relu, 0.001, 1.0e-6, 30, 1, 3915.382250584058, 0.5875370919881305, 0.5874063047748233, 0.580060422960725
1200, relu, 0.001, 1.0e-6, 30, 1, 3731.867652134243, 0.5914935707220573, 0.5914360107908495, 0.5865865865865867
1200, relu, 0.001, 1.0e-6, 30, 1, 3557.0919350462327, 0.5954500494559841, 0.5954247170167613, 0.5922233300099701
1200, relu, 0.001, 1.0e-6, 30, 1, 3390.217182554743, 0.5964391691394659, 0.5964356156663848, 0.5952380952380952
1200, relu, 0.001, 1.0e-6, 30, 1, 3231.8794826317135, 0.5944609297725024, 0.5944605330098227, 0.5940594059405941
700, relu, 0.001, 1.0e-6, 20, 1, 7730.742682058105, 0.599406528189911, 0.5992795046374182, 0.6064139941690961
700, relu, 0.001, 1.0e-6, 20, 1, 7429.973064192585, 0.5914935707220573, 0.5912632336314112, 0.5815602836879432
700, relu, 0.001, 1.0e-6, 20, 1, 7238.79638915733, 0.6023738872403561, 0.6021306006093025, 0.592292089249493
700, relu, 0.001, 1.0e-6, 20, 1, 7080.49784904807, 0.599406528189911, 0.5991414124108494, 0.5888324873096447
700, relu, 0.001, 1.0e-6, 20, 1, 6934.142338866589, 0.599406528189911, 0.5991806528346768, 0.5896656534954408
700, relu, 0.001, 1.0e-6, 20, 1, 6793.529502668446, 0.6023738872403561, 0.6023081318887775, 0.5971943887775552
700, relu, 0.001, 1.0e-6, 20, 1, 6655.8124464726125, 0.5954500494559841, 0.5953487006600677, 0.5889447236180905
700, relu, 0.001, 1.0e-6, 20, 1, 6519.580274294607, 0.5964391691394659, 0.5963503135348411, 0.5903614457831325
700, relu, 0.001, 1.0e-6, 20, 1, 6384.9472566405775, 0.6013847675568744, 0.6013286013286013, 0.5965965965965966
700, relu, 0.001, 1.0e-6, 20, 1, 6252.148033326018, 0.6033630069238378, 0.6033071194361517, 0.5985985985985985
700, relu, 0.001, 1.0e-6, 20, 1, 6120.63292760492, 0.5984174085064293, 0.5983855817776212, 0.594810379241517
700, relu, 0.001, 1.0e-6, 20, 1, 5990.36521696323, 0.599406528189911, 0.5993924184387796, 0.5970149253731344
700, relu, 0.001, 1.0e-6, 20, 1, 5861.667050174914, 0.5934718100890207, 0.5934654463093322, 0.5918570009930486
700, relu, 0.001, 1.0e-6, 20, 1, 5734.38666504474, 0.5885262116716122, 0.5885258091026495, 0.5889328063241107
700, relu, 0.001, 1.0e-6, 20, 1, 5608.96873027499, 0.5895153313550939, 0.589515331355094, 0.589515331355094
700, relu, 0.001, 1.0e-6, 20, 1, 5485.326242631587, 0.5875370919881305, 0.587535477836686, 0.5883514313919053
700, relu, 0.001, 1.0e-6, 20, 1, 5363.870259560254, 0.5855588526211671, 0.5855523649722876, 0.5871921182266011
700, relu, 0.001, 1.0e-6, 20, 1, 5244.14492527725, 0.582591493570722, 0.5825812839498442, 0.5846456692913385
700, relu, 0.001, 1.0e-6, 20, 1, 5126.720799853285, 0.579624134520277, 0.5796224894018982, 0.5804540967423494
700, relu, 0.001, 1.0e-6, 20, 1, 5011.327843773982, 0.5816023738872403, 0.5815958243037653, 0.5832512315270936
700, relu, 0.001, 1.0e-6, 20, 3, 4330.746474174471, 0.6419386745796242, 0.6214877298075492, 0.5335051546391752
700, relu, 0.001, 1.0e-6, 20, 3, 4045.8272661147803, 0.645895153313551, 0.6226353323880223, 0.5289473684210526
700, relu, 0.001, 1.0e-6, 20, 3, 3908.670564348807, 0.6538081107814046, 0.6274321933962265, 0.5283018867924528
700, relu, 0.001, 1.0e-6, 20, 3, 3801.914965697518, 0.6617210682492581, 0.6351151128333713, 0.5365853658536585
700, relu, 0.001, 1.0e-6, 20, 3, 3702.750137102519, 0.6607319485657764, 0.6325471193286999, 0.5307797537619698
700, relu, 0.001, 1.0e-6, 20, 3, 3607.512142499917, 0.6607319485657764, 0.6316666047064947, 0.5281980742778541
700, relu, 0.001, 1.0e-6, 20, 3, 3515.638925683039, 0.6597428288822947, 0.6303693500663197, 0.5261707988980717
700, relu, 0.001, 1.0e-6, 20, 3, 3425.9184281646135, 0.655786350148368, 0.6251566162369486, 0.518005540166205
700, relu, 0.001, 1.0e-6, 20, 3, 3338.6538436960896, 0.66864490603363, 0.636181313693917, 0.5275035260930889
700, relu, 0.001, 1.0e-6, 20, 3, 3253.3248015652644, 0.6706231454005934, 0.6349606674871107, 0.520863309352518
700, relu, 0.001, 1.0e-6, 20, 3, 3170.0344740760697, 0.6745796241345203, 0.6368173653838805, 0.5197080291970804
700, relu, 0.001, 1.0e-6, 20, 3, 3088.5293878711946, 0.6795252225519288, 0.6405262326169405, 0.5221238938053098
700, relu, 0.001, 1.0e-6, 20, 3, 3008.763128922343, 0.6824925816023739, 0.6425385817682352, 0.5230312035661219
700, relu, 0.001, 1.0e-6, 20, 3, 2930.9073799463986, 0.6864490603363007, 0.644852366731124, 0.5233082706766917
700, relu, 0.001, 1.0e-6, 20, 3, 2854.7615562702135, 0.6864490603363007, 0.6437533138955183, 0.5204236006051437
700, relu, 0.001, 1.0e-6, 20, 3, 2780.3606265498433, 0.6834817012858556, 0.6389672535085528, 0.5121951219512196
700, relu, 0.001, 1.0e-6, 20, 3, 2707.7360778595794, 0.6834817012858556, 0.6383926176297011, 0.5107033639143731
700, relu, 0.001, 1.0e-6, 20, 3, 2636.962346187623, 0.6805143422354105, 0.6341228945873542, 0.5038402457757296
700, relu, 0.001, 1.0e-6, 20, 3, 2567.929519290002, 0.6795252225519288, 0.6320960698689957, 0.5
700, relu, 0.001, 1.0e-6, 20, 3, 2500.4727424098182, 0.6815034619188922, 0.6331640058055152, 0.5
100, relu, 0.001, 1.0e-6, 10, 1, 7701.202491951666, 0.609297725024728, 0.6000170271583174, 0.6609442060085836
100, relu, 0.001, 1.0e-6, 10, 1, 7464.313270357871, 0.6063303659742829, 0.5772878549757536, 0.6880877742946708
100, relu, 0.001, 1.0e-6, 10, 1, 7251.032518898796, 0.6053412462908012, 0.5677899363238856, 0.6951871657754011
100, relu, 0.001, 1.0e-6, 10, 1, 7051.664607305085, 0.6122650840751731, 0.5717397881996975, 0.7034795763993948
100, relu, 0.001, 1.0e-6, 10, 1, 6875.3259018215995, 0.6122650840751731, 0.5711614539599548, 0.70392749244713
100, relu, 0.001, 1.0e-6, 10, 1, 6718.282710455406, 0.6112759643916914, 0.5691878147820854, 0.7038432554634513
100, relu, 0.001, 1.0e-6, 10, 1, 6578.303984710936, 0.6122650840751731, 0.5699888892746781, 0.7048192771084338
100, relu, 0.001, 1.0e-6, 10, 1, 6453.725282408833, 0.6112759643916914, 0.5685946859761758, 0.7042889390519187
100, relu, 0.001, 1.0e-6, 10, 1, 6341.897555961057, 0.6112759643916914, 0.5685946859761758, 0.7042889390519187
100, relu, 0.001, 1.0e-6, 10, 1, 6239.915893220122, 0.6112759643916914, 0.5685946859761758, 0.7042889390519187
100, relu, 0.001, 1.0e-6, 10, 1, 6147.511393570978, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 6061.683144734774, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5984.029342939358, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5912.806401330631, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5848.487834232988, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5790.389412079426, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5737.708524045342, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5689.8045840490895, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5646.186191414615, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
100, relu, 0.001, 1.0e-6, 10, 1, 5606.431876309434, 0.6132542037586548, 0.5713802432055861, 0.7053504144687263
700, relu, 0.001, 1.0e-6, 20, 4, 742.7320302708828, 0.5054401582591493, 0.4075246132208158, 0.16666666666666669
700, relu, 0.001, 1.0e-6, 20, 4, 611.8519368136965, 0.5657764589515332, 0.44210698326304615, 0.1794392523364486
700, relu, 0.001, 1.0e-6, 20, 4, 551.9262853509466, 0.5964391691394659, 0.4579658344283838, 0.184
700, relu, 0.001, 1.0e-6, 20, 4, 512.1532632240127, 0.6241345202769535, 0.4748769819573537, 0.19491525423728812
700, relu, 0.001, 1.0e-6, 20, 4, 479.1190708889624, 0.6518298714144412, 0.4904175496878401, 0.20361990950226244
700, relu, 0.001, 1.0e-6, 20, 4, 449.7613689582681, 0.6775469831849654, 0.506678680908133, 0.21634615384615385
700, relu, 0.001, 1.0e-6, 20, 4, 423.06083821635224, 0.6983184965380811, 0.520193257762598, 0.22784810126582278
700, relu, 0.001, 1.0e-6, 20, 4, 398.4992283293774, 0.7111770524233432, 0.5268735175331752, 0.23157894736842105
700, relu, 0.001, 1.0e-6, 20, 4, 375.8515783033798, 0.7210682492581603, 0.5315999421691815, 0.23369565217391305
700, relu, 0.001, 1.0e-6, 20, 4, 354.58962230914494, 0.7299703264094956, 0.5356650768415475, 0.23529411764705882
700, relu, 0.001, 1.0e-6, 20, 4, 334.77146253641206, 0.7388724035608308, 0.5376139922942595, 0.23255813953488372
700, relu, 0.001, 1.0e-6, 20, 4, 316.25268471607956, 0.751730959446093, 0.5466294814738056, 0.24169184290030213
700, relu, 0.001, 1.0e-6, 20, 4, 298.8154172666839, 0.7596439169139466, 0.5454582458347594, 0.2334384858044164
700, relu, 0.001, 1.0e-6, 20, 4, 282.61223651269825, 0.7695351137487636, 0.5501818841479134, 0.23606557377049178
700, relu, 0.001, 1.0e-6, 20, 4, 267.4103945201377, 0.7774480712166172, 0.5559947299077733, 0.24242424242424246
700, relu, 0.001, 1.0e-6, 20, 4, 253.19764342496435, 0.781404549950544, 0.5564389811026342, 0.2405498281786942
700, relu, 0.001, 1.0e-6, 20, 4, 239.86768641648538, 0.7893175074183977, 0.5624328185037906, 0.24734982332155475
700, relu, 0.001, 1.0e-6, 20, 4, 227.36906141165306, 0.7972304648862513, 0.5659372074466414, 0.24908424908424912
700, relu, 0.001, 1.0e-6, 20, 4, 215.66978535853883, 0.8041543026706232, 0.5714414167537294, 0.2556390977443609
700, relu, 0.001, 1.0e-6, 20, 4, 204.7040376388418, 0.8100890207715133, 0.5734852080367031, 0.2558139534883721
700, relu, 0.001, 1.0e-6, 20, 2, 2502.1079168747515, 0.7082096933728981, 0.5868135552362996, 0.3628509719222463
700, relu, 0.001, 1.0e-6, 20, 2, 2371.828126434817, 0.7042532146389713, 0.5824766403546937, 0.35698924731182796
700, relu, 0.001, 1.0e-6, 20, 2, 2277.4382373526532, 0.7022749752720079, 0.5796838419624173, 0.35268817204301073
700, relu, 0.001, 1.0e-6, 20, 2, 2202.3619535868556, 0.6993076162215628, 0.5748528174936922, 0.3448275862068966
700, relu, 0.001, 1.0e-6, 20, 2, 2134.8177886359927, 0.7062314540059347, 0.5788593027903812, 0.34725274725274724
700, relu, 0.001, 1.0e-6, 20, 2, 2070.7668686051193, 0.7131552917903067, 0.5801735494587319, 0.3438914027149321
700, relu, 0.001, 1.0e-6, 20, 2, 2008.6675806273367, 0.7190900098911969, 0.5819881201956674, 0.3425925925925926
700, relu, 0.001, 1.0e-6, 20, 2, 1947.8541292465004, 0.7250247279920871, 0.5866161883582195, 0.3474178403755869
700, relu, 0.001, 1.0e-6, 20, 2, 1888.2984893778575, 0.7260138476755688, 0.581572872543087, 0.3357314148681055
700, relu, 0.001, 1.0e-6, 20, 2, 1829.9561392729966, 0.7339268051434223, 0.5862514357870394, 0.33906633906633904
700, relu, 0.001, 1.0e-6, 20, 2, 1772.982520887806, 0.7329376854599406, 0.5760650788326065, 0.3181818181818182
700, relu, 0.001, 1.0e-6, 20, 2, 1717.0358953988414, 0.7359050445103857, 0.5767161501659817, 0.3171355498721227
700, relu, 0.001, 1.0e-6, 20, 2, 1662.5723465084961, 0.7398615232443125, 0.5814270894170207, 0.32390745501285345
700, relu, 0.001, 1.0e-6, 20, 2, 1609.3831837896196, 0.7467853610286844, 0.5868726854807815, 0.32984293193717273
700, relu, 0.001, 1.0e-6, 20, 2, 1557.8175485009183, 0.7497527200791295, 0.5841447493565847, 0.32171581769436997
700, relu, 0.001, 1.0e-6, 20, 2, 1507.8150601182913, 0.7537091988130564, 0.5855363566765726, 0.32152588555858314
700, relu, 0.001, 1.0e-6, 20, 2, 1459.3852185284834, 0.7556874381800198, 0.58533717912314, 0.3195592286501377
700, relu, 0.001, 1.0e-6, 20, 2, 1412.4857515434333, 0.7546983184965381, 0.5809466506217409, 0.3111111111111111
700, relu, 0.001, 1.0e-6, 20, 2, 1367.1030959322236, 0.7556874381800198, 0.5798874504756858, 0.3081232492997199
700, relu, 0.001, 1.0e-6, 20, 2, 1323.2978968714465, 0.7586547972304649, 0.5784620642515379, 0.3028571428571428
1500, relu, 0.001, 1.0e-6, 30, 3, 4330.504676318998, 0.5736894164193868, 0.5651100795742732, 0.5040276179516686
1500, relu, 0.001, 1.0e-6, 30, 3, 3969.340252880279, 0.5914935707220573, 0.5809992965527069, 0.5146886016451234
1500, relu, 0.001, 1.0e-6, 30, 3, 3724.6719434786937, 0.6102868447082097, 0.5973821460337996, 0.5253012048192771
1500, relu, 0.001, 1.0e-6, 30, 3, 3509.6993527869267, 0.6261127596439169, 0.6090855155482815, 0.5275000000000001
1500, relu, 0.001, 1.0e-6, 30, 3, 3303.8854491606257, 0.6320474777448071, 0.611031589746984, 0.5206185567010309
1500, relu, 0.001, 1.0e-6, 30, 3, 3103.9662729361844, 0.6379821958456974, 0.6146044244469441, 0.5196850393700787
1500, relu, 0.001, 1.0e-6, 30, 3, 2911.4054344100164, 0.6577645895153313, 0.6295526750540095, 0.5273224043715847
1500, relu, 0.001, 1.0e-6, 30, 3, 2726.875765839656, 0.6706231454005934, 0.638820496480607, 0.5316455696202532
1500, relu, 0.001, 1.0e-6, 30, 3, 2551.162982625479, 0.6775469831849654, 0.6413957435696567, 0.527536231884058
1500, relu, 0.001, 1.0e-6, 30, 3, 2384.9242858767457, 0.6765578635014837, 0.637462344979751, 0.5184094256259205
1500, relu, 0.001, 1.0e-6, 30, 3, 2228.497103690554, 0.6834817012858556, 0.6417656594647745, 0.5195195195195194
1500, relu, 0.001, 1.0e-6, 30, 3, 2081.5713274363106, 0.6894164193867458, 0.644030051581072, 0.5169230769230769
1500, relu, 0.001, 1.0e-6, 30, 3, 1944.3841576602238, 0.6973293768545994, 0.6502283827785817, 0.5218750000000001
1500, relu, 0.001, 1.0e-6, 30, 3, 1816.57692972207, 0.7042532146389713, 0.6537849677881173, 0.5216000000000001
1500, relu, 0.001, 1.0e-6, 30, 3, 1697.8149753803325, 0.7022749752720079, 0.6489603580636416, 0.5121555915721231
1500, relu, 0.001, 1.0e-6, 30, 3, 1587.5744946054938, 0.7072205736894164, 0.6512558035464564, 0.5115511551155115
1500, relu, 0.001, 1.0e-6, 30, 3, 1485.437239351413, 0.7082096933728981, 0.6501020088528902, 0.5075125208681136
1500, relu, 0.001, 1.0e-6, 30, 3, 1390.8610740845513, 0.7072205736894164, 0.6465034965034965, 0.4999999999999999
1500, relu, 0.001, 1.0e-6, 30, 3, 1303.2898424725174, 0.7072205736894164, 0.644376206185175, 0.4948805460750853
1500, relu, 0.001, 1.0e-6, 30, 3, 1222.1892262843046, 0.7091988130563798, 0.6460623582982453, 0.49657534246575347
100, relu, 0.001, 1.0e-6, 10, 2, 2521.9194802718544, 0.6340257171117705, 0.5480281281716689, 0.3508771929824561
100, relu, 0.001, 1.0e-6, 10, 2, 2459.7915162397207, 0.6726013847675568, 0.5742074625441359, 0.36952380952380953
100, relu, 0.001, 1.0e-6, 10, 2, 2418.4628333529995, 0.7171117705242335, 0.5912553011026294, 0.36444444444444446
100, relu, 0.001, 1.0e-6, 10, 2, 2380.0369828112985, 0.7477744807121661, 0.6018929023112309, 0.3609022556390977
100, relu, 0.001, 1.0e-6, 10, 2, 2340.6016485793775, 0.7754698318496538, 0.6121953074173898, 0.3605633802816901
100, relu, 0.001, 1.0e-6, 10, 2, 2302.0558258298083, 0.7893175074183977, 0.6095498844114047, 0.3446153846153846
100, relu, 0.001, 1.0e-6, 10, 2, 2268.2474838808776, 0.7922848664688428, 0.5999585468797106, 0.32258064516129037
100, relu, 0.001, 1.0e-6, 10, 2, 2237.5831730019318, 0.8021760633036598, 0.6042247345839467, 0.3243243243243243
100, relu, 0.001, 1.0e-6, 10, 2, 2209.096744713605, 0.8071216617210683, 0.6086226303846772, 0.32989690721649484
100, relu, 0.001, 1.0e-6, 10, 2, 2182.274469641429, 0.8140454995054401, 0.6126436781609196, 0.33333333333333337
100, relu, 0.001, 1.0e-6, 10, 2, 2156.3897234507076, 0.8140454995054401, 0.6079714210283149, 0.3237410071942446
100, relu, 0.001, 1.0e-6, 10, 2, 2132.2735620695616, 0.8189910979228486, 0.6101057698184064, 0.3247232472324723
100, relu, 0.001, 1.0e-6, 10, 2, 2109.7077990837065, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 2088.5838592682117, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 2068.765164709004, 0.8180019782393669, 0.6067478437341451, 0.3185185185185184
100, relu, 0.001, 1.0e-6, 10, 2, 2050.064631760443, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 2032.3861763823663, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 2015.6758373312832, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 1999.8064412679637, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 2, 1984.694554357223, 0.8189910979228486, 0.6076550660895713, 0.31970260223048325
100, relu, 0.001, 1.0e-6, 10, 3, 4289.5463630900185, 0.6419386745796242, 0.6159491768735467, 0.5160427807486632
100, relu, 0.001, 1.0e-6, 10, 3, 4152.647393364666, 0.6607319485657764, 0.6260227747000023, 0.512091038406828
100, relu, 0.001, 1.0e-6, 10, 3, 4083.799388723995, 0.6963402571711177, 0.6386364033274925, 0.49423393739703464
100, relu, 0.001, 1.0e-6, 10, 3, 4005.3178732595115, 0.7181008902077152, 0.631550815131563, 0.45297504798464494
100, relu, 0.001, 1.0e-6, 10, 3, 3927.0708532179283, 0.7270029673590505, 0.6055470737913486, 0.38666666666666666
100, relu, 0.001, 1.0e-6, 10, 3, 3854.468999084644, 0.734915924826904, 0.5987144549763033, 0.36492890995260663
100, relu, 0.001, 1.0e-6, 10, 3, 3789.458351476024, 0.7368941641938674, 0.5901118129054285, 0.3448275862068965
100, relu, 0.001, 1.0e-6, 10, 3, 3731.9568379753296, 0.7408506429277942, 0.5947784209817768, 0.3514851485148515
100, relu, 0.001, 1.0e-6, 10, 3, 3680.815073061527, 0.7428288822947576, 0.5933175730871104, 0.34673366834170855
100, relu, 0.001, 1.0e-6, 10, 3, 3635.198457854739, 0.744807121661721, 0.5964458994479788, 0.3517587939698492
100, relu, 0.001, 1.0e-6, 10, 3, 3594.291464444184, 0.7457962413452027, 0.5972454950590971, 0.3526448362720403
100, relu, 0.001, 1.0e-6, 10, 3, 3557.401898138658, 0.7467853610286844, 0.5995742258088472, 0.35678391959798994
100, relu, 0.001, 1.0e-6, 10, 3, 3523.947818979184, 0.7477744807121661, 0.600379771362139, 0.35768261964735515
100, relu, 0.001, 1.0e-6, 10, 3, 3493.3813796229033, 0.7477744807121661, 0.600379771362139, 0.35768261964735515
100, relu, 0.001, 1.0e-6, 10, 3, 3465.319496176244, 0.7477744807121661, 0.600379771362139, 0.35768261964735515
100, relu, 0.001, 1.0e-6, 10, 3, 3439.481995246251, 0.7477744807121661, 0.600379771362139, 0.35768261964735515
100, relu, 0.001, 1.0e-6, 10, 3, 3415.631953348333, 0.7477744807121661, 0.600379771362139, 0.35768261964735515
100, relu, 0.001, 1.0e-6, 10, 3, 3393.6255730871767, 0.7467853610286844, 0.5980468895598047, 0.35353535353535354
100, relu, 0.001, 1.0e-6, 10, 3, 3373.1876699158247, 0.7467853610286844, 0.5980468895598047, 0.35353535353535354
100, relu, 0.001, 1.0e-6, 10, 3, 3354.1882157611885, 0.7467853610286844, 0.5980468895598047, 0.35353535353535354
